# scale    energy (eV/atom)    pxx    pzz
1.00174 -3.90820387952744 -11657.7180760184 -11919.0923484927
1.00176 -3.90819739103799 -11753.7994395879 -12015.2986390194
1.00178 -3.90819084120325 -11849.8454190686 -12111.4718480986
1.0018 -3.90818423004556 -11945.856479224 -12207.6119845513
1.00182 -3.90817755758397 -12041.833111987 -12303.7190671576
1.00184 -3.90817082383727 -12137.7753249392 -12399.7931046964
1.00186 -3.90816402882423 -12233.6831191986 -12495.8340989164
1.00188 -3.90815717256366 -12329.5565012722 -12591.8420560009
1.0019 -3.90815025507432 -12425.3954779005 -12687.8169828887
1.00192 -3.90814327637501 -12521.2000598085 -12783.7588902753
1.00194 -3.90813623648449 -12616.9702540907 -12879.6677863781
1.00196 -3.90812913542155 -12712.7060688005 -12975.5436804138
1.00198 -3.90812197345123 -12808.2770904265 -13071.3788326933
1.002 -3.90811475148827 -12903.9489022736 -13167.188983868
1.00202 -3.90810746835718 -12999.5864213816 -13262.9661598241
1.00204 -3.90810012407606 -13095.1896570735 -13358.71037
1.00206 -3.90809271866296 -13190.7586159891 -13454.4216207785
1.00208 -3.90808525213597 -13286.2933063032 -13550.099920283
1.0021 -3.90807772451315 -13381.793734462 -13645.7452740578
1.00212 -3.90807013581256 -13477.2599104141 -13741.3576917445
1.00214 -3.90806248605229 -13572.6918448779 -13836.9371838816
1.00216 -3.90805477525037 -13668.0895411127 -13932.4837560628
1.00218 -3.90804700342489 -13763.4530102672 -14027.997419872
1.0022 -3.90803917059389 -13858.7822578613 -14123.4781796835
1.00222 -3.90803127677542 -13954.0772917026 -14218.9260426899
1.00224 -3.90802332198754 -14049.3381208338 -14314.3410180708
1.00226 -3.90801530624828 -14144.5647580236 -14409.723120205
1.00228 -3.90800722957568 -14239.7572170615 -14505.0723618425
1.0023 -3.90799909198777 -14334.9155038784 -14600.3887479219
1.00232 -3.90799089350258 -14430.0396318788 -14695.6722919875
1.00234 -3.90798263413813 -14525.1296104093 -14790.9230079184
1.00236 -3.90797431391243 -14620.1854620735 -14886.1409167788
1.00238 -3.9079659328435 -14715.2072238814 -14981.3260553396
1.0024 -3.90795749094933 -14810.195146084 -15076.4786716218
1.00242 -3.90794898824795 -14905.1491158224 -15171.5986516435
1.00244 -3.90794042475737 -15000.0690978446 -15266.685956219
1.00246 -3.90793180049558 -15094.9550909442 -15361.7405819277
1.00248 -3.90792311548269 -15189.803694341 -15456.7611785575
1.0025 -3.90791436973911 -15284.6182787357 -15551.7491012564
1.00252 -3.9079055632827 -15379.3989939346 -15646.7044295525
1.00254 -3.9078966961313 -15474.1458477741 -15741.6271735914
1.00256 -3.90788776830279 -15568.858850937 -15836.5173431782
1.00258 -3.90787877981499 -15663.5380224655 -15931.3749462562
1.0026 -3.90786973068575 -15758.1833741841 -16026.1999577357
1.00262 -3.90786062093291 -15852.7948996437 -16120.9923788326
1.00264 -3.90785145057432 -15947.3725890155 -16215.7522190963
1.00266 -3.9078422196278 -16041.9164444201 -16310.4794846225
1.00268 -3.90783292811121 -16136.4264776108 -16405.1741936713
1.0027 -3.90782357604236 -16230.9026987325 -16499.8363672175
1.00272 -3.90781416343911 -16325.3451032256 -16594.4659900244
1.00274 -3.90780469031927 -16419.7536959598 -16689.063056378
1.00276 -3.90779515670067 -16514.1284779335 -16783.6275724712
1.00278 -3.90778556260115 -16608.4693951176 -16878.1592836224
1.0028 -3.90777590804104 -16702.7757362597 -16972.6549306693
1.00282 -3.90776619304003 -16797.048315439 -17067.1181609482
1.00284 -3.90775641761579 -16891.2871336517 -17161.5489758105
1.00286 -3.90774658178603 -16985.4921966648 -17255.9473819812
1.00288 -3.90773668556841 -17079.6635125569 -17350.3133882072
1.0029 -3.90772672898063 -17173.8010872714 -17444.6469990945
1.00292 -3.90771671204036 -17267.9049239154 -17538.9482225637
1.00294 -3.90770663476529 -17361.9750319493 -17633.2170668479
1.00296 -3.90769649717309 -17456.0114204348 -17727.4535374206
1.00298 -3.90768629928141 -17550.0140954778 -17821.6576406536
1.003 -3.90767604234535 -17643.0867870048 -17915.3202470747
1.00302 -3.90766572533886 -17737.0559173957 -18009.4788415464
1.00304 -3.9076553480305 -17830.9917932227 -18103.6053378507
1.00306 -3.9076449104372 -17924.8944223334 -18197.6997446457
1.00308 -3.90763441257589 -18018.7638117893 -18291.7620675682
1.0031 -3.90762385446348 -18112.5999669442 -18385.7923113583
1.00312 -3.90761323611691 -18206.4028946641 -18479.7904840256
1.00314 -3.9076025575531 -18300.1724419525 -18573.7557726537
1.00316 -3.90759181878896 -18393.9080860847 -18667.6854451885
1.00318 -3.90758102190386 -18484.5367758298 -18761.5796004624
1.0032 -3.90757016548869 -18578.3217448798 -18855.4454831771
1.00322 -3.90755924882 -18672.075076596 -18949.2794688
1.00324 -3.90754827191331 -18765.7967763443 -19043.0815643097
1.00326 -3.90753723478416 -18859.486850909 -19136.8517753147
1.00328 -3.90752613744806 -18953.1453092748 -19230.5901119542
1.0033 -3.90751497992054 -19046.7721592247 -19324.2965811981
1.00332 -3.90750376221711 -19140.3674097125 -19417.9711905936
1.00334 -3.90749248435542 -19233.9292919801 -19511.6102357492
1.00336 -3.90748114635342 -19327.4595619806 -19605.2173820749
1.00338 -3.90746974822646 -19420.9583095722 -19698.7928051712
1.0034 -3.90745828998993 -19514.4255485901 -19792.3365175661
1.00342 -3.90744677165919 -19607.861281544 -19885.8485221641
1.00344 -3.90743519324962 -19701.2655170227 -19979.3288273728
1.00346 -3.90742355477655 -19794.6382597713 -20072.7774416439
1.00348 -3.90741185625536 -19887.9795162113 -20166.1943711261
1.0035 -3.90740009770142 -19981.2892952343 -20259.5796231906
1.00352 -3.90738827913006 -20074.5676041975 -20352.9332052899
1.00354 -3.90737640055664 -20167.8144525034 -20446.2551257538
1.00356 -3.90736446199653 -20261.0298481047 -20539.5453930669
1.00358 -3.90735246346504 -20354.2137984655 -20632.8040137629
1.0036 -3.90734040515708 -20446.8437046227 -20724.8099131565
1.00362 -3.90732828810163 -20539.9838208753 -20818.049809004
1.00364 -3.90731611106961 -20633.0927686797 -20911.2586759416
1.00366 -3.90730387407566 -20726.1705556419 -21004.4365226446
1.00368 -3.90729157713442 -20819.217187886 -21097.5833532274
1.0037 -3.90727922026054 -20912.2326733489 -21190.6991765556
1.00372 -3.90726680346865 -21005.2170206143 -21283.783998373
1.00374 -3.90725432677341 -21098.1702389453 -21376.8378274054
1.00376 -3.90724179018829 -21191.0924128569 -21469.8616276553
1.00378 -3.90722919372124 -21283.9835388023 -21562.8552954666
1.0038 -3.90721653738649 -21376.8436998381 -21655.8178195523
1.00382 -3.90720382119456 -21469.6738504088 -21748.749231435
1.00384 -3.90719104516054 -21562.4702064439 -21841.6495098194
1.00386 -3.90717820930157 -21655.2353308327 -21934.5186634909
1.00388 -3.9071653136338 -21747.9692298487 -22027.3567034682
1.0039 -3.90715235817342 -21840.6719147645 -22120.1636365503
1.00392 -3.90713934293657 -21933.3433919531 -22212.93946979
1.00394 -3.90712626793944 -22025.9836680647 -22305.6842095747
1.00396 -3.90711313319817 -22118.592752565 -22398.3978642848
1.00398 -3.90709993872893 -22211.1706519753 -22491.080442979
1.004 -3.90708668454786 -22303.7173756909 -22583.7319552361
1.00402 -3.90707337067112 -22396.232929414 -22676.3524056854
1.00404 -3.90705999711485 -22488.717318697 -22768.9417992255
1.00406 -3.90704656389522 -22581.170551061 -22861.5001436889
1.00408 -3.90703307102836 -22673.5926346615 -22954.0274467523
1.0041 -3.90701951853043 -22765.9835765469 -23046.5237149842
1.00412 -3.90700590641755 -22858.3433853134 -23138.9889577741
1.00414 -3.90699223470588 -22950.6720713226 -23231.4231848842
1.00416 -3.90697850341155 -23042.9696386353 -23323.826399783
1.00418 -3.90696471255068 -23135.2360955992 -23416.1986099935
1.0042 -3.90695086213942 -23227.4714499099 -23508.5398231991
1.00422 -3.9069369521939 -23319.6757078005 -23600.8500464889
1.00424 -3.90692298273023 -23411.8488777909 -23693.1292915221
1.00426 -3.90690895376456 -23503.9909669607 -23785.3775623214
1.00428 -3.906894865313 -23596.1019841112 -23877.5948690049
1.0043 -3.90688071739167 -23688.1819366941 -23969.7812180366
1.00432 -3.9068665100167 -23780.2308319998 -24061.9366178734
1.00434 -3.9068522432042 -23872.2486767923 -24154.0610737959
1.00436 -3.90683791697027 -23964.2354808112 -24246.154595111
1.00438 -3.90682353133104 -24056.191252915 -24338.2171908937
1.0044 -3.90680908630259 -24148.1160011755 -24430.2488682302
1.00442 -3.90679458190104 -24240.009734112 -24522.2496378312
1.00444 -3.90678001814248 -24331.8724550519 -24614.2195024342
1.00446 -3.90676539504299 -24423.7041719288 -24706.1584691014
1.00448 -3.9067507126187 -24515.5048936742 -24798.0665466557
1.0045 -3.9067359708853 -24607.2767106553 -24889.9445702891
1.00452 -3.90672116985249 -24699.0223205603 -24981.7936144956
1.00454 -3.90670630953475 -24790.7363121402 -25073.6115357993
1.00456 -3.90669138994897 -24882.4186909184 -25165.3983404249
1.00458 -3.9066764111121 -24974.0694645508 -25257.1540368939
1.0046 -3.90666137304104 -25065.6886415875 -25348.878634424
1.00462 -3.90664627575269 -25157.276229401 -25440.5721402374
1.00464 -3.90663111926398 -25248.8322341208 -25532.2345597369
1.00466 -3.90661590359181 -25340.3566649435 -25623.865902224
1.00468 -3.90660062875309 -25431.8495274909 -25715.4661741337
1.0047 -3.90658529476473 -25523.3108287386 -25807.0353827467
1.00472 -3.90656990164362 -25614.74057668 -25898.5735355249
1.00474 -3.90655444940667 -25706.1387786022 -25990.0806401654
1.00476 -3.90653893807079 -25797.505442975 -26081.5567050872
1.00478 -3.90652336765288 -25888.8405756133 -26173.0017351559
1.0048 -3.90650773817159 -25980.1436216318 -26264.4114521947
1.00482 -3.90649204964612 -26071.4156984552 -26355.7923984525
1.00484 -3.90647630208682 -26162.657260752 -26447.1468903545
1.00486 -3.90646049550935 -26253.8671894382 -26538.4698410209
1.00488 -3.90644462993126 -26345.0454938489 -26629.7612594406
1.0049 -3.90642870537012 -26436.1921797967 -26721.0211541951
1.00492 -3.90641272184348 -26527.3072525454 -26812.249528659
1.00494 -3.90639667936887 -26618.3907216564 -26903.4463931463
1.00496 -3.90638057796387 -26709.4425863772 -26994.6117539421
1.00498 -3.90636441764848 -26800.4627533983 -27085.745617392
1.005 -3.90634819844211 -26891.4513404715 -27176.847992548
1.00502 -3.90633192036217 -26982.4083590515 -27267.9188883379
1.00504 -3.90631558342608 -27073.3338123434 -27358.9583098666
1.00506 -3.90629918765121 -27164.2277098184 -27449.966267192
1.00508 -3.90628273305499 -27255.0900553839 -27540.9427638739
1.0051 -3.90626621965482 -27345.9208572482 -27631.8878080637
1.00512 -3.90624964747035 -27436.7149695904 -27722.8013534896
1.00514 -3.90623301652137 -27527.4776034351 -27813.6834672819
1.00516 -3.90621632682512 -27618.2088737491 -27904.5341540614
1.00518 -3.90619957839885 -27708.9095568488 -27995.3573897405
1.0052 -3.90618277125981 -27799.5797379087 -28086.153563088
1.00522 -3.90616590542526 -27890.2184184999 -28176.9175290999
1.00524 -3.90614898091242 -27980.8256032662 -28267.6492930884
1.00526 -3.90613199773857 -28071.4013036073 -28358.3488636729
1.00528 -3.90611495592093 -28161.9455200755 -28449.016244226
1.0053 -3.90609785547675 -28252.4582596905 -28539.6514424662
1.00532 -3.90608069642328 -28342.9395326273 -28630.2544668706
1.00534 -3.90606347877775 -28433.389342111 -28720.8253220487
1.00536 -3.9060462025572 -28523.8084563487 -28811.3656030055
1.00538 -3.90602886777279 -28614.1989554578 -28901.8796407113
1.0054 -3.90601147443945 -28704.5576822559 -28992.3608327447
1.00542 -3.90599402257526 -28794.8846475702 -29082.8091915561
1.00544 -3.90597651219827 -28885.1798555746 -29173.2247195813
1.00546 -3.90595894332656 -28975.4433171828 -29263.6074281213
1.00548 -3.90594131597818 -29065.6750375988 -29353.9573214939
1.0055 -3.90592363017119 -29155.8750259799 -29444.2744078722
1.00552 -3.90590588592363 -29246.0432914641 -29534.5586950763
1.00554 -3.90588808325355 -29336.1798451715 -29624.8101957069
1.00556 -3.90587022217899 -29426.2846997682 -29715.028924847
1.00558 -3.90585230271797 -29516.3578594468 -29805.2148851162
1.0056 -3.90583432488854 -29606.3993347621 -29895.3680866935
1.00562 -3.90581628870872 -29696.4091366056 -29985.4885405622
1.00564 -3.90579819419652 -29786.3872829401 -30075.5762639902
1.00566 -3.90578004136997 -29876.333803506 -30165.6312858353
1.00568 -3.90576183024708 -29966.2488925659 -30255.6538019509
1.0057 -3.90574356084586 -30056.1324860698 -30345.6438308676
1.00572 -3.90572523318433 -30145.9845549927 -30435.6012718716
1.00574 -3.90570684728051 -30235.8051045967 -30525.5261148463
1.00576 -3.90568840315241 -30325.5941423387 -30615.4183668197
1.00578 -3.90566990081803 -30415.3516748604 -30705.2780357439
1.0058 -3.90565134159399 -30505.0535904879 -30794.8108622836
1.00582 -3.90563272429222 -30594.7489928645 -30884.6164717941
1.00584 -3.90561404946891 -30683.9867390377 -30974.3852824842
1.00586 -3.90559531722826 -30773.6377191091 -31064.1255188664
1.00588 -3.90557652675678 -30863.2585727714 -31153.8325628194
1.0059 -3.90555767807147 -30952.8475831763 -31243.5072601304
1.00592 -3.90553877118951 -31042.4047597749 -31333.1496187171
1.00594 -3.90551980612813 -31131.9301093026 -31422.7596463152
1.00596 -3.90550078290456 -31221.4236391135 -31512.337351881
1.00598 -3.90548170153597 -31310.8853591414 -31601.8827426601
1.006 -3.90546256203959 -31400.3152746218 -31691.3958222451
1.00602 -3.90544336443262 -31489.7133910043 -31780.8765976139
1.00604 -3.90542410873227 -31579.0797148479 -31870.3250773442
1.00606 -3.90540479495573 -31668.4142556772 -31959.7412700148
1.00608 -3.90538542312021 -31757.7170195576 -32049.1251812311
1.0061 -3.90536599324288 -31846.9880144219 -32138.4768194017
1.00612 -3.90534650534096 -31936.2272516162 -32227.7961938559
1.00614 -3.90532695943163 -32025.4347347479 -32317.0833102678
1.00616 -3.90530735553204 -32114.6104688931 -32406.3381728954
1.00618 -3.90528769365943 -32203.7544622815 -32495.5607892679
1.0062 -3.90526797383095 -32292.8667236005 -32584.7511671819
1.00622 -3.90524819606381 -32381.9472573795 -32673.9093149855
1.00624 -3.90522836037517 -32470.9960732388 -32763.0352407473
1.00626 -3.90520846678221 -32560.0131802994 -32852.1289535891
1.00628 -3.90518851530211 -32648.9985852945 -32941.190458178
1.0063 -3.90516850595204 -32737.9522956501 -33030.2197624614
1.00632 -3.90514843874916 -32826.8743257587 -33119.2168746813
1.00634 -3.90512831371065 -32915.764683264 -33208.1818026166
1.00636 -3.90510813085366 -33004.6233811267 -33297.1145488181
1.00638 -3.90508789019538 -33093.4504272723 -33386.0151262149
1.0064 -3.90506759175295 -33182.2458178987 -33474.8835551022
1.00642 -3.90504723554354 -33271.0095637216 -33563.7198568512
1.00644 -3.90502682158432 -33359.7416695041 -33652.5240344109
1.00646 -3.90500634989243 -33448.4421434813 -33741.296092077
1.00648 -3.90498582048503 -33537.1110062327 -33830.0360122134
1.0065 -3.90496523337928 -33625.7482575836 -33918.7437907565
1.00652 -3.90494458859232 -33714.3538890285 -34007.419433194
1.00654 -3.90492388703745 -33801.8163445842 -34095.6217253812
1.00656 -3.90490312834906 -33890.4001508485 -34184.2495363858
1.00658 -3.90488231197716 -33978.9528970348 -34272.8454693127
1.0066 -3.90486143793819 -34067.4745832269 -34361.4095214756
1.00662 -3.90484050624857 -34155.9652093803 -34449.9416821137
1.00664 -3.90481951692475 -34244.4247837636 -34538.4419594367
1.00666 -3.90479846998312 -34332.8533077311 -34626.910353537
1.00668 -3.90477736544014 -34421.2507981183 -34715.3468799156
1.0067 -3.90475620331221 -34509.6172541567 -34803.7515361588
1.00672 -3.90473498361575 -34597.9526842407 -34892.1243299064
1.00674 -3.90471370636718 -34686.2570928797 -34980.4652690971
1.00676 -3.90469237158292 -34774.5304870975 -35068.7743589663
1.00678 -3.90467097927938 -34862.7728726486 -35157.051604974
1.0068 -3.90464952947298 -34950.9842547044 -35245.2970141197
1.00682 -3.90462802218013 -35039.1646413078 -35333.5105939462
1.00684 -3.90460645741288 -35127.3152681263 -35421.7017271581
1.00686 -3.90458483612103 -35215.1754465371 -35508.6840479465
1.00688 -3.90456315781607 -35303.2735951797 -35596.854156309
1.0069 -3.90454142203061 -35391.3407875638 -35684.9921447084
1.00692 -3.90451962878119 -35479.3770292138 -35773.098018517
1.00694 -3.9044977780844 -35567.3823282016 -35861.1717863761
1.00696 -3.90447586995679 -35655.3566913374 -35949.2134537753
1.00698 -3.90445390441493 -35743.3001249002 -36037.2230271131
1.007 -3.9044318814753 -35831.2126722504 -36125.2005159917
1.00702 -3.90440980114897 -35919.0945010428 -36213.1459320553
1.00704 -3.90438766344984 -36006.9454013115 -36301.0592748419
1.00706 -3.90436546839526 -36094.7653788794 -36388.9405490133
1.00708 -3.90434321600326 -36182.5528320497 -36476.7894185235
1.0071 -3.90432090629446 -36270.3081511546 -36564.6059710185
1.00712 -3.90429853928654 -36358.0326521275 -36652.3904943085
1.00714 -3.90427611499667 -36445.7268006908 -36740.1430022162
1.00716 -3.90425363343697 -36533.4000150268 -36827.8635981638
1.00718 -3.9042310946209 -36621.0414822728 -36915.5521741902
1.0072 -3.90420849856652 -36708.6512108742 -37003.2087390079
1.00722 -3.9041858452919 -36795.9636115067 -37089.4680339141
1.00724 -3.90416313481509 -36883.5197847587 -37177.1116850863
1.00726 -3.90414036715417 -36971.0443737817 -37264.7240192258
1.00728 -3.90411754232717 -37058.5373856259 -37352.3050418341
1.0073 -3.90409466035216 -37145.9988298109 -37439.8547629163
1.00732 -3.9040717212472 -37233.4287081932 -37527.3731835906
1.00734 -3.90404872503034 -37320.827025149 -37614.8603109749
1.00736 -3.90402567171963 -37408.193786629 -37702.3161506549
1.00738 -3.90400256133313 -37495.5289991182 -37789.7407098441
1.0074 -3.90397939454217 -37582.2521299547 -37875.9203720976
1.00742 -3.90395617149151 -37669.5456728187 -37963.3271837025
1.00744 -3.90393289136506 -37756.8079737418 -38050.7033299918
1.00746 -3.90390955418014 -37844.0390379406 -38138.0488123666
1.00748 -3.90388615995408 -37931.2388673957 -38225.3636348036
1.0075 -3.9038627087042 -38018.4074673744 -38312.647805705
1.00752 -3.90383920044783 -38105.5448431053 -38399.9013276449
1.00754 -3.90381563520229 -38192.6510006209 -38487.1242074782
1.00756 -3.90379201298488 -38279.7259474554 -38574.3164526747
1.00758 -3.90376833381294 -38366.7696918013 -38661.4780708356
1.0076 -3.90374459770378 -38453.7822410224 -38748.6090701432
1.00762 -3.9037208046747 -38540.7636007603 -38835.7094548062
1.00764 -3.90369695474305 -38627.7137784535 -38922.7792323267
1.00766 -3.90367304792609 -38714.6327841019 -39009.8184152877
1.00768 -3.90364908424114 -38801.520630878 -39096.8270166988
1.0077 -3.9036250637055 -38888.3773169976 -39183.8050320616
1.00772 -3.90360098633648 -38975.2028511485 -39270.7524715282
1.00774 -3.90357685215135 -39061.9974150559 -39357.6693506751
1.00776 -3.90355266116742 -39148.7608561229 -39444.5556673285
1.00778 -3.903528413402 -39235.4931461697 -39531.4114292002
1.0078 -3.90350410887236 -39322.1942956046 -39618.2366441409
1.00782 -3.90347974759582 -39408.8643069466 -39705.0313157833
1.00784 -3.90345532958965 -39495.5031881432 -39791.7954499181
1.00786 -3.90343085487115 -39582.1109460759 -39878.5290534418
1.00788 -3.9034063234576 -39668.6875881084 -39965.2321367973
1.0079 -3.90338173641814 -39754.0310851775 -40051.9057173929
1.00792 -3.90335709302506 -39840.5971321461 -40138.5505620649
1.00794 -3.90333239292828 -39927.1320628147 -40225.1646404699
1.00796 -3.90330763614521 -40013.6358882524 -40311.7479636904
1.00798 -3.90328282269325 -40100.1086100175 -40398.3005340389
1.008 -3.90325795258979 -40186.5502410561 -40484.8223651664
1.00802 -3.90323302585221 -40272.9607839899 -40571.31345834
1.00804 -3.9032080424979 -40359.3402439882 -40657.7738202977
1.00806 -3.90318300254426 -40445.6886280369 -40744.203456732
1.00808 -3.90315790600866 -40532.0059426266 -40830.6023761201
1.0081 -3.90313275290851 -40618.2921944934 -40916.9705830806
1.00812 -3.90310754326119 -40704.5473916344 -41003.3080844295
1.00814 -3.90308227708408 -40790.7715421667 -41089.6148908546
1.00816 -3.90305695439455 -40876.9646512091 -41175.8910058691
1.00818 -3.90303157520999 -40963.1267278789 -41262.1364391773
1.0082 -3.90300613954776 -41049.2577804432 -41348.3511982804
1.00822 -3.90298064742524 -41135.3578160167 -41434.5352918215
1.00824 -3.90295509885982 -41221.426839793 -41520.6887243589
1.00826 -3.90292949386884 -41307.4648569291 -41606.8114999407
1.00828 -3.90290383246969 -41393.4718756939 -41692.9036268867
1.0083 -3.90287811467974 -41479.4479028877 -41778.965112072
1.00832 -3.90285234051634 -41565.3929441693 -41864.9959619837
1.00834 -3.90282650999687 -41651.3070036123 -41950.9961805016
1.00836 -3.90280062313869 -41737.190090718 -42036.9657770638
1.00838 -3.90277467995916 -41823.0422120042 -42122.9047579027
1.0084 -3.90274868047563 -41908.8633799829 -42208.8131326449
1.00842 -3.90272262470546 -41994.6535961733 -42294.6909045864
1.00844 -3.90269651266602 -42080.412865979 -42380.5380793462
1.00846 -3.90267034437464 -42166.1411995597 -42466.3546673838
1.00848 -3.90264411984869 -42251.8386011456 -42552.1406741842
1.0085 -3.90261783910551 -42337.505077866 -42637.8961060177
1.00852 -3.90259150216246 -42423.1406391257 -42723.620971438
1.00854 -3.90256510903688 -42508.7452925896 -42809.3152790041
1.00856 -3.90253865974611 -42594.3190468594 -42894.9790382611
1.00858 -3.90251215430749 -42679.8619037139 -42980.6122507062
1.0086 -3.90248559273838 -42765.3738740109 -43066.2149294171
1.00862 -3.90245897505611 -42850.8549650878 -43151.7870829341
1.00864 -3.902432301278 -42936.3051802318 -43237.3287128096
1.00866 -3.9024055714214 -43021.7245271863 -43322.8398263122
1.00868 -3.90237878550364 -43107.1130113262 -43408.3204290511
1.0087 -3.90235194354206 -43192.4706418708 -43493.7705281031
1.00872 -3.90232504555398 -43277.7974261937 -43579.1901325028
1.00874 -3.90229809155841 -43363.0900226449 -43664.5784270764
1.00876 -3.90227108157564 -43448.3512506886 -43749.9361110891
